1024 215279
0 269 756
0 243 536
0 622 804
0 94 474
0 419 498
0 935 996
1 82 996
0 860 984
0 220 966
0 433 557
0 413 678
0 580 595
0 57 315
0 59 256
0 313 820
0 13 44
1 210 709
0 782 892
0 430 724
0 123 839
0 270 433
0 414 992
0 125 348
0 397 719
0 632 1004
0 421 941
0 92 516
0 105 682
0 51 789
0 42 893
0 447 761
0 206 326
0 607 894
0 222 395
0 481 750
0 514 953
0 759 786
0 886 990
0 28 590
0 360 556
0 534 737
0 335 686
0 197 858
0 278 744
0 213 884
0 118 539
0 66 1022
0 673 859
0 157 481
0 711 853
0 712 989
0 217 588
0 161 354
0 114 905
0 19 290
0 821 1015
0 690 799
0 198 812
0 688 973
0 618 822
0 518 847
0 191 305
0 468 494
0 150 237
0 546 912
0 226 792
0 437 463
0 166 850
0 134 915
0 211 876
0 487 1009
0 289 495
0 279 527
0 143 497
0 232 332
0 433 869
0 203 639
0 227 457
0 257 506
0 54 180
0 175 583
0 359 693
0 6 947
0 342 1016
0 193 978
0 37 108
0 851 889
0 139 820
0 192 872
0 240 547
0 426 584
0 458 636
0 351 589
0 44 721
0 676 884
0 247 686
0 541 807
0 571 877
0 338 520
0 161 197
0 164 258
0 637 1008
0 371 373
0 729 903
0 511 920
0 770 851
0 719 770
0 190 482
0 180 873
0 931 972
0 363 918
0 286 610
0 253 731
0 208 814
0 198 807
0 6 905
0 736 987
0 30 85
0 249 445
0 535 901
0 245 885
0 4 376
0 61 475
0 53 981
0 561 746
0 35 64
0 331 696
0 769 941
1 210 295
0 80 107
0 123 671
0 253 519
0 226 252
0 649 919
0 759 799
0 121 601
0 64 140
0 180 1018
0 150 771
0 247 791
0 181 420
0 486 521
0 324 583
0 46 190
0 313 413
0 404 992
0 11 715
0 720 990
0 62 82
0 142 800
0 759 970
0 67 214
0 489 1019
0 167 539
0 146 661
0 166 228
0 199 621
0 334 430
0 549 798
0 590 771
0 464 803
0 140 491
0 207 278
0 340 746
0 326 975
0 514 583
0 78 475
0 668 871
0 414 831
0 100 280
0 652 891
0 264 586
0 245 757
0 56 823
0 219 873
0 572 971
0 571 763
0 273 737
0 254 616
0 140 654
0 10 1007
0 536 586
0 381 1015
0 551 898
0 608 719
0 49 547
0 59 241
0 755 825
0 242 688
0 383 439
0 33 773
0 205 296
0 835 955
0 390 558
0 84 86
0 543 962
0 254 955
0 15 698
0 928 984
0 609 690
0 369 904
0 342 372
0 744 998
0 265 545
0 490 614
0 933 1022
0 299 432
1 569 572
0 164 873
0 704 1011
0 561 683
0 77 660
0 30 534
0 346 733
0 566 905
0 529 643
0 905 1023
0 75 484
0 171 1014
0 760 954
0 327 594
0 577 942
1 373 544
1 323 347
0 76 858
0 564 622
0 499 580
0 41 572
0 135 349
0 383 852
0 586 885
0 93 195
0 839 936
0 59 990
0 99 876
1 205 538
0 250 582
0 816 961
0 623 713
0 449 782
0 338 994
0 343 831
0 41 850
0 741 821
0 311 935
0 546 564
0 61 427
0 51 527
0 568 715
0 400 747
0 772 813
0 790 944
1 168 884
0 4 954
0 294 630
0 135 474
0 447 924
0 271 624
0 579 922
0 597 801
0 967 987
1 468 653
0 465 850
0 222 310
0 685 1017
0 75 231
0 178 371
0 467 769
0 523 1008
0 578 973
0 30 696
0 20 537
0 723 985
0 501 573
0 598 984
0 529 940
0 86 467
0 375 903
0 477 635
0 482 573
0 449 858
0 83 520
0 232 862
0 438 949
0 424 694
0 301 768
0 87 150
0 398 477
0 969 1012
0 211 871
0 83 171
1 515 650
0 224 887
0 519 1019
0 233 972
0 146 297
0 377 699
0 133 946
0 251 706
0 207 672
0 749 756
0 22 760
0 953 989
0 323 547
0 727 988
0 216 459
0 720 881
0 789 1012
0 715 919
0 753 995
0 91 805
0 522 886
0 380 864
0 298 414
0 320 386
0 94 425
0 14 1017
0 445 467
0 3 857
0 528 569
0 72 738
0 107 812
0 141 520
0 582 953
0 60 203
0 394 672
0 319 892
0 771 869
0 147 853
0 394 705
0 350 980
0 67 705
0 340 349
0 286 912
0 226 670
0 221 861
1 41 850
0 276 317
0 197 985
0 1 846
0 617 691
0 2 164
0 802 842
0 793 913
0 269 614
0 105 281
0 664 984
0 272 965
0 161 524
0 482 640
0 654 934
0 436 934
0 375 942
0 471 747
0 118 820
1 143 497
0 163 942
1 123 909
0 203 366
0 664 905
0 28 986
0 753 784
0 408 484
0 141 409
0 954 999
0 721 811
0 337 853
0 307 415
0 39 394
0 737 900
0 219 232
0 422 968
0 336 927
0 123 603
0 294 448
0 261 449
0 406 951
0 359 800
0 670 835
0 550 864
0 20 665
0 221 650
0 355 494
0 71 122
0 95 695
0 271 498
0 331 955
0 694 750
0 313 783
0 382 739
0 531 718
0 207 1013
0 387 783
0 554 622
0 762 810
0 2 857
0 148 302
0 712 1016
1 509 913
0 107 598
0 291 968
0 716 726
0 335 552
0 447 564
0 293 715
0 20 172
0 163 336
1 94 474
0 74 876
0 674 801
0 413 513
0 100 128
0 838 873
0 173 874
0 571 954
0 336 867
0 710 977
0 263 893
0 10 292
0 564 831
0 109 884
0 272 1004
0 665 827
0 529 758
0 130 770
0 402 778
0 573 653
0 784 966
0 99 105
0 598 875
0 453 802
1 299 432
0 648 892
1 513 684
0 70 1000
0 219 259
0 102 167
0 139 228
0 126 194
0 134 705
0 6 1023
0 31 942
0 288 876
0 677 899
0 305 423
0 897 975
0 342 702
1 321 689
0 502 610
0 21 858
0 116 513
0 734 852
0 106 239
0 483 851
0 344 535
0 343 1009
0 763 934
0 744 1013
0 303 937
0 376 409
0 47 501
0 134 237
0 470 870
1 38 579
0 95 368
0 438 840
0 4 295
0 403 690
0 406 481
0 865 935
0 131 839
0 281 376
0 1 141
0 252 429
0 896 974
0 562 984
0 358 703
0 191 617
0 241 981
1 125 293
0 473 832
0 749 1019
0 456 609
0 12 976
0 383 817
0 616 1003
0 173 643
0 731 787
0 113 889
0 752 895
0 638 877
0 40 876
0 120 609
0 521 786
0 444 936
0 223 444
0 862 912
0 294 856
0 448 773
0 148 800
0 115 389
0 567 1015
1 250 582
0 90 357
0 619 726
0 164 933
0 404 967
1 509 596
0 160 315
0 343 950
0 36 194
0 260 906
0 660 725
0 856 930
0 317 740
0 185 376
0 149 438
0 702 863
0 75 95
0 529 640
0 463 838
0 319 948
0 577 653
0 509 519
0 48 638
0 160 720
0 2 170
0 806 834
0 314 670
1 68 768
0 74 897
0 150 582
0 846 867
0 247 656
0 76 469
0 538 611
0 812 973
0 243 339
0 523 994
1 377 925
0 1 387
0 437 705
1 729 903
1 34 550
0 28 352
0 498 874
0 600 932
0 124 501
0 34 644
0 20 654
0 393 672
0 236 513
0 489 798
0 160 867
0 109 447
0 186 493
0 516 577
0 228 886
0 200 463
0 371 642
0 250 676
0 681 821
0 19 738
0 258 721
0 327 462
0 109 162
0 179 878
0 125 418
0 32 837
0 232 261
0 180 914
0 24 104
0 255 977
0 7 813
0 25 731
0 205 788
0 579 638
0 112 691
0 444 731
0 539 713
0 52 774
0 215 631
0 431 630
0 201 293
0 335 645
0 1001 1004
0 503 999
0 149 172
0 898 957
0 487 819
0 329 425
0 100 799
0 633 870
0 60 770
0 377 684
0 329 548
0 777 888
0 824 863
0 217 336
0 97 258
0 330 861
0 367 608
0 224 888
0 131 429
0 435 886
0 308 688
0 525 553
0 192 857
0 386 995
1 132 732
0 235 619
0 333 530
0 21 887
1 100 979
0 454 957
0 320 1019
0 301 486
0 78 429
0 976 996
0 388 884
0 343 903
0 282 961
0 489 717
0 171 323
0 304 889
0 373 395
0 89 290
0 94 1017
0 64 788
0 295 376
0 377 427
0 439 640
0 101 217
0 144 766
0 663 850
0 173 397
0 145 621
0 370 772
0 231 1003
0 214 895
0 636 669
0 861 877
0 208 790
0 161 687
1 527 875
0 789 1009
0 533 673
0 170 217
0 23 209
0 494 608
0 509 913
0 792 848
0 317 365
0 539 992
0 55 160
0 346 886
0 894 957
0 255 708
0 113 495
0 421 726
0 597 838
0 702 742
0 261 579
0 53 531
1 499 580
0 451 939
0 157 549
0 489 995
0 149 774
0 604 667
0 323 411
0 90 428
0 538 615
0 427 888
0 259 846
0 535 824
0 250 685
1 241 918
0 609 832
0 143 1016
0 288 466
0 391 485
0 759 916
0 190 508
0 56 538
0 412 562
0 596 923
0 392 702
0 40 95
0 597 730
0 791 824
0 162 166
0 431 582
0 955 1009
0 581 708
0 7 369
0 369 734
0 607 657
0 486 634
0 541 713
0 540 844
0 182 410
0 88 220
0 372 936
0 604 622
0 286 616
1 287 674
0 448 801
0 809 848
0 351 525
0 268 333
0 330 1020
0 93 458
0 477 692
0 331 534
0 304 367
0 385 801
0 254 363
0 251 686
1 511 519
0 140 517
0 583 874
0 340 406
0 147 903
0 337 464
0 357 727
0 162 646
0 54 1017
0 294 702
1 106 329
1 179 878
0 144 214
0 735 824
0 101 519
1 278 676
0 316 775
0 141 583
0 31 362
0 477 597
0 501 554
0 170 564
0 330 833
0 754 762
0 9 412
0 8 140
0 145 444
0 111 957
1 342 1016
0 726 861
0 45 657
0 137 429
0 229 464
0 44 539
0 569 902
0 216 608
0 75 175
1 125 418
1 245 832
0 881 949
0 476 1016
0 239 376
0 483 949
0 668 775
1 421 941
0 373 397
0 33 153
0 302 613
0 796 853
0 479 630
1 734 852
0 176 218
0 822 924
0 757 815
0 421 533
0 539 663
0 301 379
0 19 681
0 8 339
1 175 467
0 125 189
0 521 940
0 847 892
0 263 813
0 43 119
0 314 836
0 307 379
0 702 781
0 72 205
0 179 278
0 45 298
0 541 997
0 204 746
0 585 923
0 360 822
0 421 809
0 456 648
0 468 523
0 113 503
0 392 837
0 34 400
0 176 460
0 756 792
0 32 531
0 316 559
0 371 402
0 12 210
0 150 876
0 562 636
0 329 424
1 88 830
0 768 978
1 585 758
0 16 270
0 185 341
0 734 766
0 21 80
0 213 893
0 697 956
0 187 616
0 297 545
0 136 544
0 457 656
0 41 70
0 260 579
0 35 934
0 104 756
0 115 171
0 165 748
0 57 110
0 249 465
0 625 737
0 685 773
0 633 933
0 73 1018
0 410 950
0 783 910
1 612 916
0 279 728
0 126 987
0 736 789
0 237 381
0 48 219
1 108 136
0 283 799
0 157 167
0 465 752
0 207 859
0 40 48
0 538 1013
0 364 816
0 90 330
0 480 497
0 16 297
0 512 621
0 7 238
0 284 541
0 250 500
0 306 674
0 6 374
0 47 907
0 515 835
0 796 874
0 169 959
0 267 478
0 565 1000
0 204 737
1 221 840
1 657 998
0 53 945
0 329 754
0 270 367
0 729 925
0 313 887
0 410 432
0 474 1003
0 224 557
0 105 145
0 652 953
0 355 1023
0 176 518
0 45 685
0 479 484
0 151 618
0 3 118
0 527 609
0 654 664
0 356 568
0 523 706
0 95 1006
0 280 782
0 764 927
0 150 665
1 679 784
0 858 897
1 647 1005
0 189 962
0 79 490
0 108 477
0 758 937
0 67 426
0 231 511
0 324 638
0 440 590
0 4 593
0 757 827
0 421 970
0 870 917
0 65 456
0 438 948
0 32 128
0 247 980
0 703 956
0 4 925
0 214 485
0 485 852
0 255 899
0 38 350
0 48 1015
0 407 982
1 119 310
0 551 728
1 208 814
0 80 490
0 403 513
0 586 984
0 158 378
0 122 597
0 194 930
0 868 1008
0 162 813
1 731 787
0 429 767
0 799 940
0 74 333
0 381 990
0 385 791
1 34 400
0 354 625
0 637 920
0 428 520
1 28 986
0 695 765
0 749 769
0 507 961
0 246 547
0 659 943
0 6 134
0 445 695
0 582 668
0 116 398
0 221 530
0 127 920
0 356 835
0 200 459
0 639 876
0 734 1005
0 32 755
1 408 411
0 95 200
0 262 493
0 27 142
0 478 980
0 765 984
0 479 702
0 301 802
0 282 383
0 315 435
0 777 853
0 54 77
0 573 976
0 302 318
0 685 715
0 281 943
0 556 792
0 646 748
0 163 838
1 347 666
1 496 809
0 518 651
0 312 816
0 213 912
0 84 349
0 265 277
0 182 377
0 676 973
0 74 883
0 324 385
0 652 939
0 897 996
0 842 914
0 148 754
0 651 959
0 607 931
0 104 691
0 178 805
0 42 599
0 302 889
0 389 843
0 39 132
0 402 842
0 668 994
0 712 1008
0 390 838
0 498 838
0 232 371
0 189 450
0 206 781
0 383 441
0 428 661
0 170 335
0 223 744
0 579 920
0 369 983
0 92 703
1 498 736
0 235 639
1 931 972
0 269 808
0 655 674
0 151 341
0 40 337
0 163 449
0 807 909
0 27 995
0 830 851
0 268 562
0 23 252
1 470 702
0 579 892
0 332 453
0 611 686
0 411 810
0 612 966
0 429 927
0 23 785
0 551 892
0 253 521
0 131 850
0 297 413
1 205 703
0 554 837
0 443 703
0 8 185
0 776 808
0 711 774
0 562 578
0 685 876
0 74 657
0 230 706
0 177 1014
0 331 752
0 24 886
0 510 1009
0 207 882
0 442 1015
0 480 708
0 173 1017
0 99 627
1 190 980
0 616 635
0 312 439
0 641 776
0 56 231
0 632 915
0 816 962
1 93 458
0 229 1017
0 586 686
0 458 600
0 364 773
0 481 713
0 374 461
0 575 1018
1 547 579
0 158 500
0 27 393
0 409 930
1 421 533
0 23 136
0 493 808
0 89 643
0 605 983
0 270 380
0 81 760
0 115 628
0 547 846
0 521 775
0 145 985
0 782 943
0 838 956
0 110 400
1 28 844
0 472 614
1 478 566
0 694 737
0 406 969
0 721 807
0 331 882
0 209 220
0 97 435
0 38 609
0 209 460
0 281 807
0 118 356
0 81 770
0 724 735
0 684 914
0 1 98
0 161 1007
0 5 601
0 39 82
0 544 831
0 821 938
0 501 742
0 261 609
0 520 1002
0 215 492
0 547 774
0 15 268
0 440 481
0 354 431
0 391 413
0 511 580
0 81 755
0 237 820
0 350 428
0 241 846
0 156 797
0 223 324
0 203 456
0 307 597
0 280 963
0 523 970
0 474 977
0 697 854
0 590 847
0 548 1012
0 732 947
0 550 616
0 113 1004
0 201 571
0 57 672
0 266 877
0 705 800
0 151 258
0 269 941
0 392 589
0 193 927
0 371 526
0 168 851
0 289 722
0 323 435
0 603 830
0 111 681
0 335 675
0 194 397
0 248 468
0 95 620
0 440 702
0 512 791
0 330 786
1 929 944
1 157 561
0 41 326
0 286 464
1 607 657
0 539 654
0 362 565
0 83 679
0 326 960
0 752 983
0 644 722
1 575 849
0 231 652
0 250 895
0 629 839
0 223 741
0 101 579
0 364 755
0 220 279
0 31 99
0 220 945
1 271 498
0 489 599
0 66 123
0 704 713
0 45 436
0 596 815
1 771 869
0 453 795
0 612 889
0 108 374
0 151 945
1 396 687
1 40 876
0 804 894
0 267 591
0 626 961
0 100 553
0 200 214
0 635 1009
0 2 730
0 339 840
1 407 841
1 174 360
0 930 963
0 345 937
0 453 798
0 113 675
0 15 401
0 569 931
0 41 264
0 728 973
0 46 844
0 409 1015
0 350 845
0 214 291
0 905 909
0 508 903
0 30 375
0 42 811
0 478 662
0 821 923
0 136 256
0 302 828
0 462 786
0 162 174
0 4 423
0 559 830
0 148 322
0 695 753
0 269 880
0 549 907
1 466 486
0 706 914
0 224 524
0 703 710
0 686 912
0 869 915
0 285 966
0 606 714
0 311 405
0 496 809
0 272 836
0 881 964
0 137 963
0 142 572
0 119 977
0 53 112
0 39 433
0 81 585
0 442 827
1 312 357
0 797 972
0 43 601
0 212 282
0 678 794
0 222 464
0 289 675
0 879 977
0 224 435
0 306 784
0 52 835
1 329 787
0 563 779
0 284 305
0 342 656
0 331 875
0 370 516
0 71 358
0 524 679
0 53 575
0 306 728
0 106 835
0 786 1021
0 395 779
0 174 800
0 563 596
0 425 515
0 108 203
0 405 589
0 459 760
1 765 1015
0 185 914
0 33 99
0 294 747
0 6 350
0 194 220
0 41 772
0 631 766
0 555 1002
0 274 332
0 249 637
0 750 912
0 146 308
0 276 350
0 43 748
0 455 922
0 362 391
0 155 637
0 166 863
0 341 394
0 570 892
0 744 800
0 3 415
0 718 868
0 359 850
0 473 949
0 86 565
0 325 393
1 94 1017
0 214 824
0 425 854
0 104 729
1 145 396
0 296 330
0 179 307
0 219 531
0 719 1020
0 295 873
0 593 1006
0 332 533
1 764 886
0 17 471
0 86 959
0 176 772
0 383 555
0 730 789
0 465 500
0 212 243
0 13 128
0 634 930
0 33 345
0 547 1021
0 332 916
0 545 864
0 394 574
0 346 716
0 692 961
1 704 883
0 119 483
0 134 206
0 142 482
0 903 966
1 256 575
0 765 827
1 23 136
0 208 340
0 252 438
1 255 724
0 777 824
0 361 810
0 157 995
0 165 795
0 91 506
0 549 946
0 354 765
0 127 596
0 139 1017
0 181 844
1 42 524
0 367 440
0 558 696
0 618 636
0 414 485
0 8 947
1 422 692
0 64 978
0 454 832
0 807 873
0 612 1012
0 54 205
0 608 655
0 272 961
0 565 599
1 427 461
0 272 638
0 58 324
0 360 411
0 820 835
0 761 966
0 161 936
0 617 681
0 347 533
0 965 972
0 968 1020
0 207 738
0 612 665
0 296 505
0 127 185
0 134 252
0 727 1011
1 480 651
0 199 959
0 252 322
0 327 666
0 123 498
1 433 557
0 115 742
0 254 776
0 369 438
0 555 949
0 430 489
0 94 262
0 332 735
0 872 998
0 204 743
0 561 600
0 176 299
0 138 334
1 172 333
0 107 448
0 668 755
0 248 375
0 442 699
0 821 1021
0 342 906
0 155 604
1 114 506
0 266 1016
0 756 988
0 279 373
0 635 710
0 311 926
0 3 435
0 111 378
0 624 722
0 602 915
0 129 300
0 237 946
0 15 534
0 176 737
0 839 937
0 370 935
0 469 537
0 197 439
0 148 528
0 82 591
0 99 541
0 635 919
0 722 957
0 913 972
0 128 363
0 62 985
0 87 808
0 247 706
0 367 710
0 257 762
0 814 967
0 48 780
0 45 982
0 158 720
0 29 983
0 938 970
0 760 961
0 475 783
0 644 978
0 298 401
0 147 771
0 150 316
0 535 876
1 282 549
0 405 541
0 401 668
0 389 837
0 44 244
0 47 707
0 289 860
0 191 998
0 440 867
0 690 933
0 569 654
0 231 454
0 402 548
0 51 98
0 593 843
0 393 914
0 4 345
0 152 864
0 404 779
0 264 925
0 39 548
0 44 222
0 255 330
0 235 973
1 512 621
0 229 685
0 115 736
0 490 915
1 357 727
0 235 909
0 1 309
1 90 538
0 143 402
0 781 999
0 414 694
0 366 836
1 125 308
0 377 894
0 672 999
0 476 649
0 406 659
0 645 684
0 395 556
0 298 376
0 554 782
0 172 280
0 70 742
0 724 734
0 110 482
0 10 845
0 657 943
0 619 907
0 576 1021
0 682 994
0 126 362
0 280 625
0 134 989
0 351 869
0 88 1001
0 741 789
0 206 481
0 72 699
0 628 862
0 321 519
0 23 873
1 131 839
0 131 743
0 37 978
0 487 1007
0 60 840
0 255 493
0 270 710
0 483 504
1 470 588
0 276 652
0 207 818
0 582 594
0 470 875
1 35 934
0 236 248
0 506 599
0 73 776
0 242 293
0 218 614
0 578 902
0 407 929
0 296 1007
0 496 994
0 70 837
0 616 864
0 29 855
0 307 508
0 119 287
0 165 764
0 441 950
0 620 687
0 145 532
1 435 886
0 757 994
0 164 402
0 286 504
0 627 959
0 359 647
0 65 89
0 281 545
0 409 639
0 203 697
0 112 235
0 465 849
0 390 658
0 746 784
0 679 1015
0 69 650
0 404 867
0 266 645
0 115 430
0 141 191
0 527 798
0 487 836
0 213 377
0 281 526
0 73 434
0 75 89
0 169 654
0 465 627
0 240 738
0 395 461
0 144 441
0 675 773
0 771 1020
0 241 343
0 207 908
1 313 737
0 261 378
0 15 297
0 15 814
0 21 986
0 251 390
0 494 592
0 235 547
0 428 467
0 228 759
0 684 879
0 201 891
0 406 463
0 117 676
0 476 879
0 305 494
0 537 660
0 63 355
0 55 95
0 681 797
0 532 731
0 675 957
0 92 787
0 205 319
0 52 638
0 142 989
0 223 749
0 216 383
0 733 916
0 59 974
0 323 896
0 155 866
0 496 674
0 628 949
0 483 1016
0 104 647
0 151 260
0 140 856
0 134 240
0 201 919
0 62 456
0 343 800
0 430 684
0 501 1019
0 64 207
0 62 1004
0 768 960
0 1 974
0 361 448
0 576 607
0 299 601
0 261 605
0 138 653
0 739 806
0 421 876
0 345 471
0 641 848
1 86 146
0 859 1012
0 586 936
1 194 220
0 267 471
0 753 838
0 416 854
1 597 800
0 382 1012
0 36 395
0 275 990
0 3 879
0 748 865
0 674 773
1 445 695
0 138 878
0 118 836
0 599 715
0 756 862
0 513 866
0 677 844
0 613 734
0 529 713
0 104 713
0 651 940
0 343 770
0 118 505
0 861 918
0 384 795
0 98 526
0 202 928
0 541 599
0 54 386
0 214 427
0 62 230
0 640 964
1 494 592
0 164 589
0 74 536
0 609 711
0 684 725
0 207 424
0 161 685
0 227 238
0 258 388
0 44 675
0 78 244
0 481 613
0 170 647
0 378 483
0 662 702
0 127 322
0 351 776
0 83 610
0 297 995
0 294 419
0 367 843
0 180 337
0 54 405
0 698 910
0 112 536
0 351 541
0 484 853
0 118 220
0 130 878
0 421 687
0 81 383
1 62 456
0 88 654
0 850 909
0 401 761
0 12 697
0 290 759
0 257 560
0 313 961
0 374 427
0 303 312
0 259 311
0 94 603
0 132 194
0 70 246
0 172 489
0 244 278
0 174 222
0 62 805
0 274 617
0 111 243
0 738 867
0 399 857
0 136 752
0 496 587
0 252 559
0 363 659
1 433 869
0 620 1015
0 148 653
0 20 964
0 80 659
0 37 696
0 206 643
0 712 768
0 27 76
1 323 435
0 323 811
0 321 711
0 340 1017
1 744 1013
0 925 959
0 210 333
0 148 827
0 224 486
0 143 338
0 272 697
0 596 727
0 282 509
0 270 746
0 295 396
0 984 1021
0 703 981
0 388 589
0 354 514
0 391 653
0 621 922
1 438 840
0 64 991
0 466 776
0 529 539
0 41 278
0 111 275
0 48 671
0 838 906
0 336 643
0 264 967
0 72 498
0 433 518
0 335 882
0 404 663
0 607 707
0 865 929
0 138 326
0 77 927
0 48 485
0 511 707
0 294 376
0 568 946
0 184 285
0 463 859
0 290 398
0 513 1020
0 156 198
0 444 820
0 434 700
0 694 980
0 268 768
0 8 166
0 566 600
0 602 1022
0 487 661
0 812 836
0 93 538
0 761 904
0 836 950
0 94 835
0 321 482
0 110 828
0 596 928
0 672 743
0 310 942
0 648 955
0 407 1008
0 297 440
0 323 863
0 95 391
0 534 829
0 586 719
0 252 881
0 519 958
0 490 506
0 818 849
0 76 776
1 529 713
1 247 427
0 230 641
0 50 1009
0 343 408
0 252 481
0 563 570
0 190 881
0 870 973
1 568 946
0 110 496
0 500 702
0 364 539
0 593 1019
0 185 307
0 294 1009
0 450 836
0 192 948
0 435 936
1 266 1016
0 175 465
0 339 837
1 381 408
0 560 927
0 210 892
0 167 476
1 41 459
0 312 667
0 152 913
1 43 748
0 89 275
0 661 968
0 62 812
0 314 683
0 194 451
0 187 917
0 645 1000
0 195 311
0 633 875
0 24 680
0 806 916
0 72 1010
0 246 775
0 57 195
0 287 537
0 19 606
1 660 991
0 523 1006
0 28 184
0 144 1013
0 529 566
0 694 717
0 183 384
0 94 953
0 35 768
0 308 664
0 200 573
0 145 406
0 346 777
0 23 133
1 171 323
0 430 912
0 721 887
0 623 1017
0 492 908
0 52 241
0 21 318
0 230 463
0 415 888
0 227 376
0 406 944
0 547 652
0 521 749
0 144 169
0 414 681
0 578 738
1 250 937
0 863 1011
0 348 353
0 227 602
0 251 287
0 299 952
0 545 554
0 341 676
0 755 819
1 99 483
0 286 856
0 279 700
1 167 539
0 413 600
0 310 537
0 618 692
0 398 449
0 127 465
0 496 892
0 899 1002
0 230 798
1 30 744
0 247 854
0 80 176
0 455 712
0 17 404
0 196 459
0 63 81
0 429 633
0 472 814
1 111 957
0 308 426
0 179 265
0 207 772
0 30 735
0 560 782
0 322 422
0 145 396
0 151 679
0 814 855
0 336 865
0 841 933
0 316 986
0 469 1015
0 266 949
0 520 533
0 542 701
0 245 1017
0 204 995
0 129 312
1 492 908
0 173 452
0 716 1003
0 84 92
0 158 561
0 97 921
0 308 749
0 372 932
0 108 926
0 766 882
0 137 826
1 493 808
0 567 701
1 512 791
0 115 271
0 534 858
0 247 966
0 359 618
0 394 646
0 309 456
0 723 770
0 205 561
0 357 917
0 683 1005
0 142 614
0 208 795
0 379 792
0 451 815
0 141 1020
0 112 270
0 196 702
0 56 930
0 215 842
0 648 984
0 352 504
0 58 93
0 475 842
0 778 1002
0 347 1019
0 50 757
0 269 681
0 498 889
0 322 568
0 324 633
1 641 776
0 778 977
0 389 616
0 414 609
0 532 917
0 113 119
1 81 760
0 293 832
0 693 883
0 604 930
0 574 704
0 347 1007
0 280 565
0 308 906
0 331 597
0 50 604
0 216 559
0 525 762
0 294 961
0 15 699
0 583 716
0 615 644
0 165 439
0 9 858
0 136 857
0 381 707
0 250 363
0 68 357
0 890 915
1 804 894
0 46 393
0 112 386
0 461 840
1 361 690
1 164 873
0 134 682
1 18 288
0 42 940
0 669 863
0 157 983
0 90 926
0 260 557
0 265 934
0 136 911
0 199 430
0 438 1008
1 359 850
0 338 651
0 312 519
0 739 789
1 703 996
0 447 739
0 338 609
0 606 970
0 623 890
1 569 732
1 351 776
0 501 721
0 35 656
0 43 853
0 687 866
0 92 795
0 237 806
0 245 610
1 776 808
0 141 984
0 357 932
0 129 608
0 125 653
0 762 845
0 702 747
0 480 967
0 357 669
0 567 816
0 476 985
0 733 929
0 21 526
0 325 524
0 316 399
0 127 575
0 30 619
0 252 732
1 16 328
0 16 552
0 243 288
0 47 152
0 123 938
0 361 469
0 414 961
0 789 824
0 406 472
0 302 794
0 658 838
0 71 115
0 285 918
0 385 783
0 479 568
0 420 971
0 288 357
0 206 889
0 485 909
0 330 990
0 96 972
0 466 743
0 12 62
0 325 405
0 312 607
0 256 304
0 374 674
1 642 762
0 377 478
0 38 538
0 89 284
0 197 950
0 507 735
0 90 577
0 940 956
0 507 729
1 654 687
0 78 601
1 503 917
0 587 951
0 1 140
0 39 973
0 443 950
0 185 445
0 24 240
0 481 671
0 209 374
0 417 647
0 545 806
0 554 946
0 98 404
0 264 662
0 375 397
0 646 987
0 363 759
0 76 139
0 705 741
0 128 765
0 372 797
0 77 163
0 165 791
0 143 355
0 294 391
0 587 901
0 165 742
0 162 317
0 504 787
0 122 705
0 356 808
0 234 313
0 583 865
0 247 643
0 3 622
1 670 994
0 131 166
0 647 1007
0 101 336
0 88 360
0 12 302
0 391 901
0 311 768
0 168 270
0 18 684
0 313 451
1 644 722
0 367 695
0 37 982
0 399 450
0 640 799
0 568 650
0 247 780
0 787 844
0 375 739
1 414 485
0 187 726
0 457 664
0 415 813
0 156 578
0 41 720
0 245 661
0 174 572
0 212 354
0 703 838
0 143 747
0 409 765
0 569 753
1 330 833
0 557 903
1 11 389
0 297 458
0 449 727
0 652 699
0 131 484
0 3 338
0 424 786
0 177 928
0 406 714
0 44 342
0 305 541
1 231 472
0 234 765
0 183 914
0 244 657
0 553 647
0 188 237
0 270 299
0 754 821
0 696 802
0 312 882
0 560 980
0 5 850
0 235 769
0 408 508
0 171 255
0 596 938
0 266 412
0 432 861
0 262 986
0 504 828
0 6 379
1 713 738
0 769 888
0 47 465
0 301 691
0 4 269
0 857 975
0 152 448
1 390 838
0 74 581
0 238 381
1 284 760
0 367 906
0 300 809
0 802 890
0 601 827
0 457 478
1 194 930
0 511 638
0 324 372
0 84 247
0 89 242
0 12 246
0 351 661
0 312 359
0 624 856
0 16 145
0 97 112
1 279 939
0 56 745
0 47 379
0 18 727
0 7 533
0 272 1021
0 270 321
0 645 688
