1024 215279
0 166 471
0 423 765
0 931 962
0 263 584
0 396 431
0 250 697
0 558 731
0 364 985
0 127 943
0 292 458
0 497 609
0 217 431
0 852 983
0 962 1001
0 387 463
0 552 717
0 24 267
0 833 1014
0 333 686
0 830 850
0 294 480
0 797 961
0 354 499
0 699 914
0 89 981
0 42 1003
0 201 588
0 409 773
0 75 225
0 178 892
0 144 833
0 480 693
0 312 1023
0 90 805
0 516 915
0 134 946
0 80 732
0 276 349
0 1 814
0 160 693
0 480 561
0 333 678
0 397 532
1 497 786
0 517 625
0 61 823
0 461 1002
0 354 1015
0 46 830
0 337 967
0 473 1002
0 414 904
0 413 582
0 364 1020
0 973 1014
0 38 682
0 304 681
0 19 793
0 97 107
0 740 922
0 91 422
0 106 192
0 150 382
0 72 898
0 225 346
0 424 452
0 482 987
0 28 133
0 127 1003
0 646 686
0 234 864
0 154 515
0 121 167
0 159 231
0 468 606
0 189 888
1 89 807
0 306 851
0 44 699
0 378 820
0 461 749
0 414 542
0 17 485
0 578 1017
0 127 509
0 448 943
0 86 965
0 479 781
0 265 316
0 127 584
0 431 710
0 775 806
0 75 956
0 176 647
0 19 982
0 110 748
0 509 569
0 70 179
0 648 679
0 801 893
0 317 982
0 62 120
0 632 646
0 442 784
0 357 902
0 406 658
0 33 162
0 466 872
0 530 798
0 222 425
0 627 666
0 226 293
0 240 370
0 3 90
0 528 633
0 755 836
0 29 427
0 814 848
0 331 819
0 466 632
0 566 798
0 90 349
0 827 922
0 477 525
0 598 770
0 173 925
0 442 687
0 251 515
0 906 922
0 133 742
0 898 911
0 782 903
0 384 971
0 441 841
0 387 950
0 307 753
0 743 997
0 584 654
0 214 868
0 685 810
0 12 303
0 27 1011
0 884 901
0 557 819
0 600 637
0 415 946
0 43 402
0 85 930
0 20 867
0 477 596
0 13 482
0 298 909
0 345 449
0 79 299
1 354 1015
0 107 743
0 465 885
0 503 994
0 222 609
0 495 953
0 770 793
0 522 962
0 366 559
1 568 620
0 206 691
0 271 380
0 648 938
0 89 807
0 223 803
0 739 914
0 362 553
0 247 509
1 373 708
0 803 886
0 401 442
0 105 206
0 146 919
0 249 486
0 378 564
0 193 350
0 750 938
0 693 934
0 704 883
0 896 954
0 270 735
0 443 698
0 17 606
0 151 657
0 153 591
0 375 664
0 44 935
0 591 628
0 51 907
0 157 847
0 768 900
0 51 881
0 302 955
0 203 656
0 69 440
0 624 889
0 352 589
0 365 954
0 13 752
0 196 340
0 338 367
0 440 707
0 723 1015
0 875 889
0 360 445
0 789 824
0 666 823
0 153 568
0 431 785
0 463 642
0 615 676
0 47 1016
0 97 768
0 457 960
0 277 411
0 264 695
0 344 572
0 151 1018
0 615 1021
0 247 516
0 461 561
0 674 982
0 553 967
0 931 1017
0 474 518
0 177 734
0 300 357
0 163 984
0 120 397
0 35 901
0 971 1012
0 785 1005
0 131 344
0 319 717
1 441 782
0 89 430
0 390 550
1 921 1023
0 803 950
0 923 984
0 309 841
0 167 411
0 621 809
0 670 881
0 452 821
0 902 923
0 128 609
0 490 803
0 634 833
0 230 459
0 580 967
0 250 448
0 274 664
0 192 828
0 281 675
0 192 757
0 142 386
0 364 892
0 323 914
0 474 856
0 819 893
0 211 855
0 821 910
0 570 602
0 62 728
0 634 809
0 330 746
0 126 264
0 540 748
0 325 721
0 273 658
0 39 156
0 313 630
0 458 921
0 503 661
0 779 943
0 640 983
0 145 397
0 617 760
0 951 987
0 275 305
0 377 805
0 37 309
0 296 315
0 171 221
0 574 917
0 566 983
0 599 796
0 6 467
0 247 795
0 517 746
0 811 832
1 364 1020
0 173 744
0 420 774
0 50 191
0 279 885
0 445 959
0 100 549
0 525 993
0 97 737
0 57 673
0 364 533
0 272 355
0 82 1009
0 75 461
0 280 582
0 217 457
0 40 644
0 597 730
0 93 610
0 694 726
0 375 666
0 124 356
0 156 753
0 305 689
0 230 679
0 842 853
0 396 977
0 92 148
0 250 944
0 199 944
0 246 796
0 102 356
0 4 332
0 632 876
0 813 922
0 498 593
0 672 850
0 707 929
0 542 683
0 121 857
0 496 687
0 340 861
0 205 713
0 214 592
0 31 329
0 457 581
0 490 899
0 102 183
0 571 924
0 352 765
0 52 333
0 367 585
0 251 893
0 300 386
0 142 436
0 814 929
0 611 665
0 643 861
0 696 855
0 112 768
0 177 627
1 72 917
0 535 973
0 131 853
0 627 971
0 680 794
0 297 722
0 521 960
0 208 764
0 101 236
0 346 669
0 681 757
0 6 180
0 183 451
0 599 775
0 518 712
0 235 324
0 960 979
0 328 981
0 351 623
0 244 497
0 441 1015
0 538 716
1 39 770
1 350 991
0 415 859
0 270 952
0 366 517
0 690 841
0 1 502
0 270 593
0 291 772
1 311 536
0 628 885
0 124 595
0 778 1004
0 628 899
0 366 401
0 24 303
0 69 493
0 275 628
0 243 652
0 696 983
0 550 590
0 795 812
0 230 653
0 8 130
0 52 303
0 269 872
1 53 535
0 112 202
0 314 780
0 135 168
0 654 750
0 871 883
0 150 850
0 206 289
0 334 795
1 145 752
0 178 831
0 72 590
0 20 750
0 215 510
0 197 474
0 858 970
0 84 280
0 50 795
0 176 992
0 802 1022
0 430 992
0 460 878
0 319 557
0 309 824
0 239 756
0 159 371
0 308 844
0 312 1003
0 91 821
0 348 773
1 352 886
0 58 438
0 230 980
0 345 825
0 313 536
0 580 977
0 776 997
0 278 631
0 299 622
0 528 748
0 183 943
0 91 926
0 838 882
0 215 998
0 518 862
0 450 993
0 405 485
0 699 883
0 185 795
0 513 861
0 254 725
0 199 742
0 506 710
0 51 463
0 45 472
0 61 458
0 260 594
0 417 579
0 119 1011
0 142 687
0 614 898
0 122 524
0 511 527
0 100 543
0 781 852
1 689 702
0 724 843
0 823 925
0 741 845
0 340 580
0 991 1007
0 535 837
0 73 624
0 807 971
0 530 802
0 535 953
0 734 969
0 360 761
0 211 299
0 179 681
0 236 538
0 138 1003
0 322 746
0 566 821
0 255 884
0 192 676
0 463 538
0 275 799
0 242 785
0 730 735
1 383 851
0 853 961
0 199 712
0 862 951
0 60 142
0 202 488
0 589 780
0 143 800
0 256 909
0 311 608
0 182 691
0 247 529
0 32 512
0 620 762
0 83 93
0 354 411
0 505 623
0 166 570
1 562 826
0 730 804
0 90 690
0 651 900
0 139 739
0 953 973
0 827 830
0 910 960
0 280 468
0 610 888
0 141 156
0 349 506
0 11 690
0 702 803
0 248 932
0 729 832
1 29 837
0 151 448
0 566 607
0 411 1006
0 816 1001
0 119 893
0 53 729
0 528 819
0 753 827
0 278 326
1 715 973
0 121 492
0 663 690
0 472 964
0 747 842
0 262 693
1 257 557
0 177 397
0 437 574
0 488 633
0 228 402
0 60 535
0 404 475
0 374 470
0 506 1001
0 7 17
0 104 955
0 132 591
0 34 816
0 5 337
0 402 711
0 463 844
0 114 511
0 13 289
0 41 556
0 102 827
1 690 784
0 519 852
0 320 798
0 699 938
0 665 773
0 36 211
0 417 782
0 1002 1003
0 379 723
0 600 682
0 215 720
1 44 699
0 241 295
0 314 340
1 328 439
0 488 745
0 143 835
0 497 551
0 265 331
0 201 603
0 10 527
0 758 897
1 32 278
0 811 962
0 770 783
0 683 1023
0 395 675
0 213 983
0 495 766
0 13 348
0 73 923
0 704 1015
0 758 786
0 238 608
0 633 642
0 269 1008
0 26 174
0 266 521
0 330 959
0 194 543
0 418 519
0 110 467
0 230 971
0 379 692
0 59 907
0 44 872
0 46 742
0 11 881
0 727 744
0 793 815
0 287 324
0 254 965
0 392 939
0 190 923
0 241 516
0 293 500
0 77 423
0 568 900
0 224 875
0 180 718
0 4 57
0 300 368
0 677 984
0 444 807
0 134 462
1 871 883
0 294 423
0 259 271
0 350 827
0 354 773
0 467 957
0 640 726
0 517 752
0 21 636
0 70 569
0 689 923
0 752 790
0 636 818
0 283 677
0 689 950
0 710 1002
0 523 927
1 7 637
0 155 935
0 75 170
0 330 941
0 59 621
0 113 344
0 331 596
0 416 788
0 636 783
0 368 515
0 173 206
0 641 661
0 207 878
0 294 845
1 206 691
0 291 544
0 593 828
0 186 882
0 630 732
0 138 580
0 35 750
0 511 528
0 219 652
0 79 546
0 226 763
0 84 1005
0 496 932
0 403 955
0 523 918
0 349 406
0 184 903
0 365 521
0 166 535
1 121 742
0 106 526
0 914 964
0 531 720
0 458 523
0 60 476
0 623 705
0 121 885
0 285 547
0 396 668
1 7 264
0 54 1020
0 607 716
0 138 232
1 620 762
0 266 291
0 626 678
0 697 979
0 71 203
0 893 1000
0 227 842
0 714 938
0 952 974
0 39 500
0 204 617
0 841 888
0 251 790
0 816 853
0 706 930
0 774 837
0 469 843
1 305 689
0 981 1019
0 312 333
0 168 178
0 666 792
0 110 885
0 105 858
0 715 950
0 611 965
0 400 556
0 229 523
0 416 643
0 464 987
0 426 862
1 626 678
0 152 853
0 223 327
0 173 531
0 47 971
0 67 921
0 652 775
0 302 609
0 192 978
0 640 864
1 472 797
1 90 779
0 354 857
0 746 848
0 124 348
0 780 1000
0 88 625
0 224 1007
0 154 637
0 165 720
0 694 978
0 593 872
0 192 652
0 769 857
0 654 769
1 230 776
0 179 569
0 294 949
0 244 723
1 379 892
0 586 728
0 770 971
0 80 155
0 357 683
0 42 171
0 556 662
0 544 781
0 394 564
0 719 746
1 3 752
0 331 649
0 650 947
0 350 662
0 506 615
0 62 810
0 139 781
0 617 670
0 686 724
0 506 966
0 696 713
1 220 843
0 7 240
0 364 679
0 573 763
0 104 919
0 514 877
0 411 683
0 259 603
0 88 793
0 504 634
1 345 825
0 800 805
0 227 315
0 43 643
1 160 230
0 337 911
0 580 915
0 253 828
0 231 657
0 699 850
0 634 1011
0 413 452
0 72 515
0 216 923
0 263 644
1 15 56
0 65 437
0 116 865
0 111 865
0 567 695
0 604 916
0 378 797
0 588 793
0 739 752
0 686 825
0 416 911
0 133 416
0 663 801
0 411 574
0 624 752
0 1 52
0 130 924
0 6 235
0 335 968
0 496 523
0 28 45
0 202 497
0 267 801
0 522 683
0 493 883
0 740 957
0 68 704
0 225 828
0 302 347
0 565 998
0 154 373
0 439 530
0 183 217
0 212 687
0 152 883
0 720 762
0 341 1007
0 878 1010
0 140 383
0 42 398
0 381 546
0 117 653
0 468 628
0 66 919
0 227 246
0 595 667
0 502 851
0 185 304
0 810 1022
0 155 208
0 454 806
0 730 813
0 372 680
0 139 678
0 209 960
0 103 197
0 61 812
0 907 959
0 447 670
0 275 1006
0 241 628
0 656 664
0 446 943
0 739 943
0 348 408
0 483 912
0 210 275
0 12 982
0 110 297
0 47 80
0 571 760
0 216 621
1 139 970
0 428 646
0 490 855
0 499 834
0 66 561
0 221 888
0 807 918
0 31 742
0 431 542
0 489 566
0 392 659
0 163 586
0 116 1009
0 505 903
1 87 486
0 85 769
0 284 641
0 851 965
0 589 834
0 78 85
0 210 929
0 195 757
0 295 812
0 21 47
0 551 678
0 707 983
0 298 731
0 192 712
0 813 857
0 483 498
0 653 1009
0 86 579
0 308 371
1 48 907
0 171 297
0 178 539
0 102 922
0 128 708
1 355 474
0 544 686
0 29 207
0 45 496
0 568 752
0 120 856
0 122 505
0 151 895
0 126 969
0 65 702
0 717 981
0 256 517
0 112 561
0 738 1002
0 62 158
0 608 965
0 385 749
0 268 458
1 219 905
0 33 525
0 514 569
0 25 475
0 995 1018
0 24 159
0 660 972
0 125 146
0 21 189
0 37 298
0 432 719
0 10 68
1 276 909
0 185 213
0 348 628
0 141 406
1 146 397
0 269 578
0 138 291
0 408 917
1 293 500
1 654 750
0 66 734
0 381 783
0 278 446
0 247 944
0 359 824
0 867 993
0 557 1010
0 419 981
0 260 690
1 396 731
0 906 981
0 416 515
0 194 997
0 210 515
0 249 350
0 404 445
0 181 428
0 64 974
0 228 1001
0 334 354
0 322 681
0 101 675
0 13 343
0 504 713
0 46 854
0 351 571
0 794 1005
0 106 1000
1 973 1014
0 139 166
0 43 163
0 234 342
1 22 427
0 139 893
0 546 813
0 416 796
0 513 945
0 123 340
0 584 989
0 264 982
0 192 477
0 245 486
0 108 156
0 213 433
0 199 663
0 119 405
0 188 428
0 305 668
0 533 901
0 777 966
0 708 938
0 748 947
0 316 539
0 275 370
0 133 255
0 212 391
0 394 935
0 620 897
1 715 950
0 197 416
0 151 850
0 180 907
0 244 738
0 220 876
0 427 642
1 256 517
0 28 785
1 265 294
0 394 429
0 497 841
0 825 839
0 663 780
0 56 634
0 921 1008
0 461 974
0 512 546
0 16 697
0 58 153
0 30 998
0 203 668
0 348 402
0 462 733
0 120 282
0 163 731
0 520 918
0 417 672
0 58 179
0 50 243
0 68 590
0 222 395
1 482 794
0 104 217
0 455 504
0 431 1018
0 837 887
0 681 927
0 377 517
0 307 991
0 80 903
1 423 765
0 386 857
0 176 609
0 877 995
0 426 584
0 412 682
0 234 270
0 81 180
0 148 619
0 855 936
0 164 792
0 359 680
0 131 273
0 504 715
1 371 932
0 597 833
0 308 592
0 350 448
0 186 636
0 757 981
0 530 733
0 710 792
0 59 847
0 63 284
0 74 554
0 210 936
0 53 117
1 387 950
0 128 855
0 96 548
1 245 486
0 731 903
0 368 805
0 600 931
1 75 285
0 139 231
0 90 261
0 444 659
0 445 951
0 58 550
1 475 706
0 762 938
1 991 1007
0 101 484
0 340 518
0 204 521
0 229 991
0 608 727
0 83 88
0 205 897
0 109 911
0 138 780
0 178 641
0 590 961
0 126 487
0 573 699
0 263 583
0 561 962
0 139 423
1 173 630
0 671 786
0 284 500
0 193 328
0 252 262
0 209 833
0 678 911
0 736 792
0 599 790
0 367 771
0 286 900
0 363 450
0 268 273
0 143 806
0 67 724
0 462 550
0 169 745
0 59 612
0 75 805
0 29 305
0 310 422
0 95 367
0 665 1014
0 227 833
0 57 841
0 915 950
0 422 472
0 620 670
0 410 868
0 566 639
0 628 651
1 34 178
0 241 811
0 188 938
0 99 325
1 762 938
0 64 120
0 55 655
0 152 440
0 489 570
0 152 503
0 515 992
0 363 640
0 370 673
0 275 307
1 574 772
0 607 788
0 41 63
0 530 816
0 495 899
0 218 571
0 168 350
0 238 520
0 16 488
0 133 212
1 761 936
0 152 451
0 80 484
0 519 747
0 216 876
0 168 825
0 617 799
0 184 226
0 265 700
0 464 908
1 110 836
0 177 381
0 50 68
0 631 710
0 242 852
0 115 974
0 16 736
0 208 218
0 639 693
0 93 443
0 97 124
0 109 484
0 538 662
0 375 474
0 675 890
0 543 1008
0 676 1012
0 377 582
0 715 799
0 129 353
0 503 510
0 123 561
1 131 273
0 125 668
1 59 621
0 711 879
0 64 599
0 624 742
0 751 770
0 83 543
0 347 356
0 515 961
1 425 795
0 13 74
0 231 813
0 430 492
0 44 803
0 381 451
0 461 742
0 413 810
0 311 715
1 61 811
0 599 848
0 168 340
0 707 879
0 137 750
0 868 933
0 506 578
0 283 679
0 538 656
0 440 1006
0 312 836
0 271 874
0 255 992
0 301 924
0 188 882
0 203 423
0 23 455
0 238 713
0 184 762
0 549 778
1 61 377
0 505 763
0 429 602
0 21 768
0 253 434
0 584 938
0 335 451
0 33 562
0 608 655
0 88 805
0 234 883
0 291 715
0 659 954
0 15 1016
0 480 628
0 12 967
0 433 878
0 66 423
0 527 779
0 519 845
1 544 686
0 89 878
0 138 1001
0 200 787
0 299 831
0 711 993
0 71 111
0 107 133
0 285 458
0 196 836
0 785 934
1 297 861
0 111 919
0 49 435
0 693 850
0 42 322
0 35 395
0 356 412
0 869 983
0 283 830
0 472 627
0 83 337
0 834 885
0 566 731
0 234 838
1 268 501
0 359 767
0 197 992
0 374 948
0 624 793
0 175 909
0 1 564
0 84 752
0 58 1012
0 70 946
0 274 323
0 772 979
0 433 487
0 772 820
0 109 993
0 28 962
0 402 788
1 822 824
0 738 747
0 135 711
0 498 614
0 258 719
1 314 780
1 267 801
0 151 649
0 510 977
0 383 528
0 282 638
0 14 57
0 337 503
0 751 860
0 258 366
0 523 825
0 372 619
0 91 624
0 18 440
0 396 507
0 20 326
0 470 669
0 375 532
0 656 951
1 982 999
0 257 401
0 460 483
0 322 576
0 357 672
0 286 1018
0 153 702
0 616 666
0 725 841
1 212 543
1 63 284
0 460 826
0 9 680
0 828 855
0 3 460
0 304 982
0 202 212
0 125 779
0 140 557
0 96 728
0 51 515
1 269 1008
0 107 845
0 388 404
0 279 585
0 556 968
0 390 720
0 346 770
0 202 897
0 824 975
0 528 994
0 104 989
0 859 892
0 77 990
0 204 244
0 542 834
0 311 644
0 275 961
0 51 301
0 65 215
0 381 534
0 125 179
0 363 684
0 159 171
0 363 694
0 46 349
0 241 629
0 286 960
0 495 893
0 185 563
0 256 465
0 572 754
0 287 680
0 133 675
0 520 950
0 764 926
0 293 650
0 361 1012
0 111 323
0 883 963
0 278 332
0 893 997
0 306 932
0 531 976
0 69 242
0 461 980
0 85 277
0 501 966
0 527 978
0 119 793
1 35 947
0 38 49
0 103 967
0 538 973
0 379 970
0 8 47
0 2 659
0 356 853
0 56 85
0 456 730
0 150 292
0 436 447
0 23 733
1 271 874
0 119 156
0 125 325
0 48 423
0 99 784
0 120 799
0 712 932
0 371 887
0 123 222
0 68 451
0 84 688
0 95 1000
0 524 850
0 77 884
0 400 489
0 414 707
0 100 172
1 631 834
0 51 475
0 578 796
0 570 726
0 311 394
0 452 589
0 82 992
0 394 655
0 535 866
1 173 744
0 402 634
0 428 671
0 292 293
0 75 157
0 164 324
0 62 103
0 990 1007
0 788 916
0 117 798
0 378 640
0 250 797
0 575 753
0 112 889
0 109 687
0 272 392
0 118 653
0 404 424
0 558 719
0 400 974
0 545 891
1 424 431
0 154 163
0 125 292
0 600 638
0 538 609
0 524 583
0 330 407
0 253 319
0 15 590
1 525 993
0 32 595
0 72 383
0 280 967
0 11 478
0 164 695
0 399 728
0 61 187
0 258 830
0 520 733
0 707 883
0 18 455
0 165 698
0 152 218
1 392 939
0 365 867
0 398 477
0 369 846
0 530 564
0 785 866
0 884 1008
0 425 613
0 45 218
0 523 768
0 487 708
0 73 552
1 208 218
0 558 655
0 750 958
0 228 611
0 757 767
0 125 510
0 445 731
0 568 715
0 816 835
0 88 183
0 460 894
0 551 632
0 228 654
0 469 886
0 99 999
0 642 767
0 694 1018
1 211 855
1 864 886
1 434 633
0 156 703
0 56 820
1 199 651
1 125 452
0 129 609
0 35 842
0 185 360
0 202 405
0 694 772
0 65 159
0 74 936
0 237 326
0 52 435
0 887 904
0 231 326
0 395 527
0 351 876
0 343 961
0 202 468
0 418 864
0 355 376
0 328 637
0 121 977
0 403 476
0 852 855
0 63 180
1 611 1013
0 439 711
0 45 779
0 25 311
1 251 608
0 763 964
0 364 412
0 302 703
0 565 936
0 169 753
0 49 582
1 558 719
0 443 532
0 821 923
0 521 903
0 179 216
0 335 382
0 339 870
0 822 949
0 481 573
0 11 619
0 345 485
0 222 444
0 368 523
0 848 1003
0 692 826
1 106 933
0 420 483
0 269 990
0 470 929
0 680 956
1 92 829
0 829 885
0 391 757
0 473 756
0 250 439
0 97 564
0 483 782
0 12 37
1 379 723
1 646 684
0 84 368
0 775 967
0 194 302
0 570 737
0 207 640
0 971 1006
0 399 953
0 506 967
0 552 864
0 224 502
0 65 589
1 33 577
0 93 516
0 306 688
0 560 752
1 68 590
0 155 949
0 100 417
0 396 634
0 97 921
0 312 868
0 256 559
0 503 821
1 567 1010
0 336 797
0 30 455
0 753 931
0 345 1019
0 243 568
0 21 134
0 551 583
1 123 340
0 285 551
1 202 497
0 12 399
0 127 983
0 509 1004
0 235 431
0 425 461
0 0 487
0 276 971
0 94 883
1 408 588
0 122 749
0 34 415
0 295 670
0 138 634
0 369 991
0 384 752
0 99 1009
0 294 651
0 60 648
0 762 946
0 246 979
0 833 1015
0 40 862
0 289 733
0 821 915
0 85 615
0 370 626
0 646 689
0 162 725
0 779 910
0 146 983
0 393 668
0 237 952
0 317 930
0 328 465
0 791 837
0 993 1020
0 619 796
0 760 932
0 824 851
1 219 435
0 704 717
0 532 893
0 563 880
0 350 457
0 305 1019
0 605 715
0 632 673
0 692 734
0 113 134
0 265 615
0 220 492
0 536 708
0 217 909
0 603 965
0 586 832
0 363 743
0 510 1023
1 447 627
0 631 986
0 91 392
0 188 816
0 224 841
0 148 943
0 840 856
1 702 803
0 357 436
0 757 953
1 58 832
0 343 829
0 509 804
1 205 954
0 620 962
1 503 661
0 369 882
0 373 820
0 75 890
0 81 538
0 392 706
0 400 598
1 216 331
0 212 295
0 44 676
0 419 758
0 134 977
1 828 855
0 200 519
0 487 571
0 722 981
0 9 247
0 466 922
0 78 349
0 724 971
0 572 873
1 444 564
0 57 290
0 140 323
0 626 786
0 956 1010
0 613 800
0 52 948
0 347 352
0 407 875
0 60 702
0 708 970
0 29 820
0 179 354
0 406 419
0 318 347
0 518 945
0 561 587
0 824 916
0 41 331
0 383 583
0 398 1006
0 606 765
0 846 947
0 522 810
0 431 593
1 86 832
0 316 368
0 544 640
0 8 28
0 471 774
1 745 991
0 138 427
0 580 744
1 85 107
0 242 631
0 283 958
0 430 857
0 522 830
0 76 334
0 410 889
0 192 578
0 319 747
0 462 881
0 349 509
0 557 880
0 694 707
0 724 784
0 49 909
0 520 596
0 33 368
0 25 590
0 471 857
0 116 397
0 96 712
0 620 727
0 882 901
1 785 1005
0 387 616
1 591 628
0 414 930
0 83 564
0 806 975
0 261 625
0 119 568
0 185 376
0 518 633
0 36 417
0 10 74
0 364 625
0 463 638
0 127 714
0 212 572
0 430 671
1 202 405
0 22 203
0 740 1014
0 154 368
0 446 576
0 423 879
0 151 223
0 904 992
0 384 555
0 248 866
0 102 554
0 176 381
0 592 927
0 189 197
0 490 653
0 889 945
1 408 683
0 347 784
1 719 746
0 628 661
0 200 886
0 365 923
0 247 401
0 51 754
0 597 674
0 627 658
0 328 796
0 51 230
0 186 593
0 708 955
0 521 713
0 34 581
0 401 1016
0 61 355
0 362 461
0 499 973
0 177 957
0 578 614
0 170 214
0 263 950
0 815 968
0 369 647
0 83 974
0 386 451
0 98 435
0 323 692
0 282 833
0 535 835
1 795 988
0 314 400
1 229 555
0 868 928
1 431 593
0 659 1014
0 548 759
0 747 860
0 664 822
0 617 688
0 588 814
0 587 655
0 585 754
0 99 242
0 23 669
0 538 806
0 307 601
0 79 276
0 303 764
0 611 730
0 133 857
0 218 603
0 38 361
0 515 906
0 190 658
1 106 519
0 323 703
0 209 597
0 683 844
0 201 847
0 58 912
0 815 902
0 595 880
0 192 548
0 43 761
0 236 481
0 458 760
0 204 900
0 542 793
0 34 297
0 46 228
0 282 825
0 237 832
0 180 819
0 144 233
0 287 840
0 551 623
0 17 840
0 127 452
0 118 490
0 603 776
0 379 723
0 29 78
0 180 578
0 455 946
0 369 845
0 380 799
0 223 911
0 90 741
0 252 314
0 134 182
0 302 764
1 283 400
0 289 473
0 133 1018
0 652 668
0 37 92
0 117 382
0 547 989
0 379 459
1 294 761
0 56 971
0 1 618
0 283 751
0 262 779
0 278 920
0 237 273
0 5 856
1 117 382
1 318 400
0 292 894
0 340 682
0 180 1015
0 10 318
0 551 985
0 22 153
1 342 905
0 326 951
0 203 464
0 93 465
0 17 610
0 230 641
1 41 556
0 99 316
0 711 984
0 22 694
0 103 991
0 440 585
0 168 379
0 59 576
0 232 718
0 149 608
0 937 967
0 61 331
0 131 817
0 101 453
0 484 905
0 154 350
0 51 669
0 363 780
0 419 803
0 297 651
0 242 398
0 62 930
0 145 796
0 9 894
0 87 772
0 834 1018
0 252 718
0 293 937
0 277 903
0 855 1020
0 172 498
0 802 840
0 252 981
0 771 805
0 511 842
0 598 971
0 327 843
0 13 232
0 896 988
0 272 583
0 144 901
0 200 581
0 35 480
0 249 504
0 818 979
0 767 860
0 357 453
0 59 855
0 302 930
0 101 141
0 505 511
0 325 382
1 214 868
0 149 224
0 1 596
1 169 745
0 416 833
0 166 619
0 360 842
0 353 744
0 554 951
1 674 752
0 10 16
0 218 481
0 51 973
0 259 779
0 177 266
0 144 395
0 560 990
0 98 786
0 325 822
1 99 506
0 173 327
0 225 561
0 188 1011
0 560 875
0 171 795
0 2 368
0 742 834
0 202 692
0 353 906
1 166 535
0 362 662
0 881 1012
0 320 574
0 206 443
0 317 391
0 902 1009
0 480 680
0 139 267
0 201 937
0 431 876
0 160 903
0 28 307
0 437 700
0 146 164
0 21 289
0 374 707
0 663 938
0 304 916
0 204 212
0 326 930
0 560 885
0 284 908
0 211 412
1 278 528
0 565 570
0 436 608
0 154 960
0 77 370
0 171 699
0 645 771
0 311 570
0 287 856
0 613 711
0 393 690
0 26 815
0 314 806
0 149 891
0 298 401
0 546 943
0 121 768
0 42 953
0 288 716
0 651 813
0 240 710
0 41 997
0 133 650
0 772 923
0 247 769
0 216 554
0 455 847
0 326 559
0 74 229
1 461 1002
0 175 385
0 110 283
0 723 809
0 231 510
0 245 344
0 180 869
0 138 353
0 284 974
1 230 850
0 449 870
0 800 840
0 64 495
0 490 887
0 3 879
0 105 744
0 168 938
0 647 936
0 109 1009
0 202 1004
0 93 589
0 114 832
0 369 469
0 574 656
0 44 413
0 63 782
0 153 421
0 285 598
0 402 1005
0 100 426
0 146 278
0 644 654
0 58 943
0 546 884
0 561 1011
0 163 342
0 59 760
0 381 708
0 517 961
0 512 813
1 287 785
0 217 238
1 341 819
0 69 957
0 169 581
0 466 758
0 42 434
0 121 878
0 184 826
0 197 921
0 516 735
0 20 939
0 647 761
0 935 972
0 322 718
0 395 943
0 159 878
0 361 491
0 255 920
0 142 643
0 630 808
0 319 993
0 175 382
0 514 716
0 975 993
1 347 388
0 471 962
1 793 978
0 498 552
0 59 502
0 141 423
0 395 524
0 349 1011
1 722 981
0 833 919
0 889 940
0 767 819
0 266 894
0 118 541
0 640 1009
0 778 862
0 330 686
0 303 568
0 31 630
0 280 331
0 422 545
0 359 601
0 375 794
0 46 63
0 520 621
0 122 548
1 626 786
0 40 748
0 35 136
0 258 754
0 377 854
0 138 346
0 708 882
0 428 842
0 94 939
1 504 575
0 51 551
0 353 375
0 230 327
0 60 199
0 676 1016
0 97 663
0 429 698
0 63 979
0 132 217
0 895 919
0 152 360
0 807 889
0 144 598
0 382 670
0 327 671
0 93 478
0 421 473
0 697 992
0 782 823
0 641 939
0 645 810
1 497 663
0 362 862
0 369 570
0 319 602
0 732 950
0 28 421
1 393 702
0 844 857
1 5 701
0 406 745
0 187 631
0 129 981
0 779 900
1 220 876
0 197 615
0 238 819
0 432 948
1 197 894
1 931 1017
1 543 787
0 422 488
0 462 920
0 485 792
0 522 743
0 331 742
0 911 915
0 176 247
0 232 316
0 141 702
0 266 308
0 215 949
0 245 914
0 496 502
0 602 659
0 852 873
0 83 232
0 257 914
0 473 952
0 869 900
0 323 431
0 867 902
0 126 276
0 526 947
0 717 724
0 345 894
0 370 635
0 316 411
0 249 508
0 372 760
0 68 537
0 262 571
0 137 495
0 203 988
0 504 699
0 638 927
0 162 519
0 458 709
0 226 228
1 532 991
0 575 715
0 31 704
1 363 1009
0 315 766
0 463 660
0 106 499
0 171 239
0 586 945
0 7 969
0 405 423
0 737 944
0 262 540
0 415 708
0 60 515
0 372 673
0 409 733
0 275 338
0 776 1004
0 304 327
0 117 508
0 379 778
0 249 610
0 461 1018
0 275 860
0 191 703
0 751 990
1 177 734
0 296 993
1 357 902
0 15 512
0 776 909
0 215 992
0 240 276
